page_content,text,url,customer_id,archived,language
"# Tiết kiệm Bảo Toàn Thịnh Vượng
## Thông tin cần thiết
Quý khách vui lòng tham khảo biểu lãi suất cập nhật mới nhất [tại đây](https://www.vpbank.com.vn/tai-lieu-bieu-mau#category_3)","Tiết kiệm Bảo Toàn Thịnh Vượng
Thông tin cần thiết
Quý khách vui lòng tham khảo biểu lãi suất cập nhật mới nhất tại đây
",https://www.vpbank.com.vn/ca-nhan/tiet-kiem/tiet-kiem-bao-toan-thinh-vuong,VPBank,False,vi
"# Chuyển tiền quốc tế |VPBank
## Thông tin cần thiết
Biểu phí: [Xem tại đây](https://www.vpbank.com.vn/-/media/vpbank-latest/tai-lieu-bieu-mau/bieu-phi/khcn/biu-ph-dch-v-khch-hng-c-nhn-01072020.pdf)","Chuyển tiền quốc tế |VPBank
Thông tin cần thiết
Biểu phí: Xem tại đây
",https://www.vpbank.com.vn/ca-nhan/dich-vu-ca-nhan/dich-vu-chuyen-tien-quoc-te,VPBank,False,vi
"# Vay tín chấp - Vay tiêu dùng dành cho khách hàng theo lương
## Hỏi đáp
### 6/. Hiện tại tôi đang có một khoản vay tại một ngân hàng/ tổ chức tín dụng khác. Tôi có được tham gia sản phẩm vay tiêu dùng tại ngân hàng VPBank không?
Bạn vẫn có thể tham gia sản phẩm vay tiêu dùng tại Ngân hàng VPBank dù đã có khoản vay tại một ngân hàng hoặc tổ chức tín dụng khác. Tuy nhiên, đối với mỗi khoản vay, ngân hàng sẽ đánh giá khả năng thanh toán của khách hàng dựa trên nhiều yếu tố, bao gồm lịch sử tín dụng, thu nhập, số tiền vay, số tiền còn lại của khoản vay hiện tại, v.v.
Vì vậy, nếu bạn muốn tham gia sản phẩm vay tiêu dùng tại Ngân hàng VPBank, bạn có thể liên hệ với ngân hàng qua số tổng đài 1900545415, hoặc đến trực tiếp các chi nhánh của VPBank để được tư vấn hướng dẫn thủ tục vay vốn.
","Vay tín chấp - Vay tiêu dùng dành cho khách hàng theo lương
Hỏi đáp
6. Hiện tại tôi đang có một khoản vay tại một ngân hàng/ tổ chức tín dụng khác. Tôi có được tham gia sản phẩm vay tiêu dùng tại ngân hàng VPBank không?
Bạn vẫn có thể tham gia sản phẩm vay tiêu dùng tại Ngân hàng VPBank dù đã có khoản vay tại một ngân hàng hoặc tổ chức tín dụng khác. Tuy nhiên, đối với mỗi khoản vay, ngân hàng sẽ đánh giá khả năng thanh toán của khách hàng dựa trên nhiều yếu tố, bao gồm lịch sử tín dụng, thu nhập, số tiền vay, số tiền còn lại của khoản vay hiện tại, v.v.
Vì vậy, nếu bạn muốn tham gia sản phẩm vay tiêu dùng tại Ngân hàng VPBank, bạn có thể liên hệ với ngân hàng qua số tổng đài 1900545415, hoặc đến trực tiếp các chi nhánh của VPBank để được tư vấn hướng dẫn thủ tục vay vốn.
",https://www.vpbank.com.vn/ca-nhan/vay/tin-chap-ca-nhan,VPBank,False,vi
"# Vay nhanh từ bất động sản gửi giữ tại VPBank
## Lợi ích
* Phê duyệt và giải ngân nhanh chóng, hồ sơ chứng minh thu nhập đơn giản.
* Được tư vấn tận tình bởi nhân viên VPBank","Vay nhanh từ bất động sản gửi giữ tại VPBank
Lợi ích

- Phê duyệt và giải ngân nhanh chóng, hồ sơ chứng minh thu nhập đơn giản.
- Được tư vấn tận tình bởi nhân viên VPBank

",https://www.vpbank.com.vn/ca-nhan/vay/vay-nhanh-tu-bat-dong-san-gui-giu-tai-vpbank,VPBank,False,vi
"# Dịch vụ chi trả lương
## Lợi ích
* Tiết kiệm chi phí cho công tác trả lương (Chi phí nhân sự, chi phí đầu tư máy kiểm đếm tiền,…)
* Tiết kiệm thời gian, giảm tải cho bộ phận kế toán tiền lương
* Hạn chế tối đa rủi ro so với trả lương bằng tiền mặt: Rủi ro tiền giả, tiền hư hỏng, thất thoát, nhầm lẫn trong quá trình kiểm đếm
* Tiện lợi cho nhân viên (đặc biệt nhân viên công tác xa thường xuyên), hỗ trợ nhân viên thanh toán chi phí sinh hoạt qua Ngân hàng Điện tử để yên tâm công tác, tăng năng suất lao động
* Ưu đãi dành cho Doanh nghiệp và nhân viên cao nhất thị trường: Miễn hoặc giảm các loại phí giao dịch, giảm lãi suất cho vay, hạn mức thấu chi, cho vay không tài sản đảm bảo cao, thủ tục nhanh gọn…","Dịch vụ chi trả lương
Lợi ích

- Tiết kiệm chi phí cho công tác trả lương (Chi phí nhân sự, chi phí đầu tư máy kiểm đếm tiền,…)
- Tiết kiệm thời gian, giảm tải cho bộ phận kế toán tiền lương
- Hạn chế tối đa rủi ro so với trả lương bằng tiền mặt: Rủi ro tiền giả, tiền hư hỏng, thất thoát, nhầm lẫn trong quá trình kiểm đếm
- Tiện lợi cho nhân viên (đặc biệt nhân viên công tác xa thường xuyên), hỗ trợ nhân viên thanh toán chi phí sinh hoạt qua Ngân hàng Điện tử để yên tâm công tác, tăng năng suất lao động
- Ưu đãi dành cho Doanh nghiệp và nhân viên cao nhất thị trường: Miễn hoặc giảm các loại phí giao dịch, giảm lãi suất cho vay, hạn mức thấu chi, cho vay không tài sản đảm bảo cao, thủ tục nhanh gọn…

",https://www.vpbank.com.vn/ca-nhan/tai-khoan-thanh-toan/dich-vu-chi-tra-luong,VPBank,False,vi
"# Bảo hiểm vỡ màn hình điện thoại của OPES do VPBank giới thiệu trên App VPBank NEO
## Hỏi đáp
### 4/. Tôi muốn mua bảo hiểm vỡ màn hình điện thoại thì đăng ký mua bằng cách nào?
Đăng nhập app VPBank NEO, thao tác nạp tiền điện thoại di động (từ 50/.000/) và kích hoạt mua ""Bảo hiểm vỡ màn hình điện thoại"" đã được tích hợp trong giao diện màn hình.
","Bảo hiểm vỡ màn hình điện thoại của OPES do VPBank giới thiệu trên App VPBank NEO
Hỏi đáp
4. Tôi muốn mua bảo hiểm vỡ màn hình điện thoại thì đăng ký mua bằng cách nào?
Đăng nhập app VPBank NEO, thao tác nạp tiền điện thoại di động (từ 50.000) và kích hoạt mua ""Bảo hiểm vỡ màn hình điện thoại"" đã được tích hợp trong giao diện màn hình.
",https://www.vpbank.com.vn/ca-nhan/bao-hiem/bao-hiem-roi-vo-dien-thoai,VPBank,False,vi
"# Dịch vụ Western Union
## Giới thiệu chung
Dịch vụ Western Union là kênh thanh toán dành cho các khách hàng nhận tiền và gửi tiền từ nước ngoài về Việt Nam hoặc từ Việt Nam ra nước ngoài.","Dịch vụ Western Union
Giới thiệu chung
Dịch vụ Western Union là kênh thanh toán dành cho các khách hàng nhận tiền và gửi tiền từ nước ngoài về Việt Nam hoặc từ Việt Nam ra nước ngoài.
",https://www.vpbank.com.vn/ca-nhan/dich-vu-ca-nhan/dich-vu-western-union,VPBank,False,vi
"# Thẻ Diamond World Lady
## Giới thiệu chung
Thẻ tín dụng VPBank Diamond World Lady là thẻ tín dụng cao cấp với vô vàn ưu đãi và đặc quyền dành riêng cho các khách hàng thuộc phân khúc ưu tiên Diamond của VPBank.","Thẻ Diamond World Lady
Giới thiệu chung
Thẻ tín dụng VPBank Diamond World Lady là thẻ tín dụng cao cấp với vô vàn ưu đãi và đặc quyền dành riêng cho các khách hàng thuộc phân khúc ưu tiên Diamond của VPBank.
",https://www.vpbank.com.vn/ca-nhan/the-tin-dung/diamond-world-lady,VPBank,False,vi
"# Thẻ tín dụng VPBank Visa Signature Travel Miles: Chọn thẻ thông minh, mở vạn hành trình
## Thông tin cần thiết
Quý khách vui lòng tham khảo thông tin về Lãi suất và Phí [tại đây.](https://www.vpbank.com.vn/tai-lieu-bieu-mau)
Quý khách vui lòng tham khảo thể lệ ưu đãi chi tiết [tại đây](/-/media/vpbank-latest/1retail/files/cards/web-the-le-tbsct-signature-travelmiles.pdf)","Thẻ tín dụng VPBank Visa Signature Travel Miles: Chọn thẻ thông minh, mở vạn hành trình
Thông tin cần thiết
Quý khách vui lòng tham khảo thông tin về Lãi suất và Phí tại đây.
Quý khách vui lòng tham khảo thể lệ ưu đãi chi tiết tại đây
",https://www.vpbank.com.vn/ca-nhan/the-tin-dung/the-tin-dung-vpbank-visa-signature-travel-miles,VPBank,False,vi
"# Gói Tài khoản số đẹp VPBank Prime 5in1
## Hỏi đáp
### Tôi có thể tham khảo danh sách Tài khoản số đẹp VPBank không?
Quý khách có thể truy cập **[TẠI ĐÂY](https://taikhoan.vpbank.com.vn/)**  để tham khảo danh sách số tài khoản đẹp và đăng ký số tài khoản mà Quý khách mong muốn.
","Gói Tài khoản số đẹp VPBank Prime 5in1
Hỏi đáp
Tôi có thể tham khảo danh sách Tài khoản số đẹp VPBank không?
Quý khách có thể truy cập TẠI ĐÂY  để tham khảo danh sách số tài khoản đẹp và đăng ký số tài khoản mà Quý khách mong muốn.
",https://www.vpbank.com.vn/ca-nhan/tai-khoan-thanh-toan/tai-khoan-combo-prime-5in1,VPBank,False,vi
"# VPBANK NEO CARE - bảo hiểm tai nạn đa năng
## Hỏi đáp
### 4/. Tôi muốn mua bảo hiểm VPBANK NEO Care thì đăng ký mua bằng cách nào?
Đăng nhập App VPBank NEO, thao tác chuyển khoản nội bộ trong VPBANK và kích hoạt mua ""Bảo hiểm VPBANK NEO Care"" đã được tích hợp trong giao diện màn hình hoặc mua độc lập tại danh mục Bảo Hiểm trên VPBank NEO
","VPBANK NEO CARE - bảo hiểm tai nạn đa năng
Hỏi đáp
4. Tôi muốn mua bảo hiểm VPBANK NEO Care thì đăng ký mua bằng cách nào?
Đăng nhập App VPBank NEO, thao tác chuyển khoản nội bộ trong VPBANK và kích hoạt mua ""Bảo hiểm VPBANK NEO Care"" đã được tích hợp trong giao diện màn hình hoặc mua độc lập tại danh mục Bảo Hiểm trên VPBank NEO
",https://www.vpbank.com.vn/ca-nhan/bao-hiem/bao-hiem-neo-care,VPBank,False,vi
"# Vay tín chấp - Vay tiêu dùng dành cho khách hàng theo lương
## Tính năng nổi bật
* Vay nhanh không thế chấp với lãi suất linh hoạt đáp ứng mọi nhu cầu chi tiêu nhanh chóng, thuận tiện, không cần tài sản bảo đảm.
* Số tiền trả hàng tháng bằng nhau, trong đó lãi theo dư nợ giảm dần.
* Lãi suất từ 14%/năm","Vay tín chấp - Vay tiêu dùng dành cho khách hàng theo lương
Tính năng nổi bật

- Vay nhanh không thế chấp với lãi suất linh hoạt đáp ứng mọi nhu cầu chi tiêu nhanh chóng, thuận tiện, không cần tài sản bảo đảm.
- Số tiền trả hàng tháng bằng nhau, trong đó lãi theo dư nợ giảm dần.
- Lãi suất từ 14%/năm

",https://www.vpbank.com.vn/ca-nhan/vay/tin-chap-ca-nhan,VPBank,False,vi
"# Dịch vụ Western Union
## Hỏi đáp
### Tôi có món nhận tiền tuy nhiên chứng minh thư của tôi bị hết hạn, tôi có ủy quyền cho mẹ tôi đến nhận. Vậy mẹ tôi có được nhận tiền thay tôi?
Không được. Người nhận liên hệ với người gửi để đổi tên người nhận khác đủ điều kiện nhận tiền
","Dịch vụ Western Union
Hỏi đáp
Tôi có món nhận tiền tuy nhiên chứng minh thư của tôi bị hết hạn, tôi có ủy quyền cho mẹ tôi đến nhận. Vậy mẹ tôi có được nhận tiền thay tôi?
Không được. Người nhận liên hệ với người gửi để đổi tên người nhận khác đủ điều kiện nhận tiền
",https://www.vpbank.com.vn/ca-nhan/dich-vu-ca-nhan/dich-vu-western-union,VPBank,False,vi
"# Thẻ tín dụng VPBank StepUp Mastercard
## Tính năng nổi bật
* Bộ sưu tập 12 thiết kế thẻ vô cùng mới mẻ, trẻ trung, cá tính, giúp khách hàng tự tin khoe phong cách với các chủ đề hấp dẫn:
/- Du lịch,
/- Giải trí,
/- Thú cưng,
/- Ẩm thực,
/- Khám phá,
/- Nghệ thuật
Khám phá ngay những thiết kế có 1 không 2 của thẻ StepUp [tại đây](https://cards.vpbank.com.vn/landing/step-up)
* **Cơ chế hoàn tiền của thẻ tín dụng VPBank StepUP:**
**Nhóm 1** : Khách hàng có tổng doanh số giao dịch từ 10 triệu/kỳ sao kê trở lên:
/- Các chi tiêu trực tuyến (/*): Hoàn 15%, tối đa 600/.000 VNĐ
/- Các chi tiêu ăn uống: Hoàn 4%, tối đa 200/.000 VNĐ
**Nhóm 2** : Khách hàng có tổng doanh số giao dịch dưới 10 triệu/kỳ sao kê:
/- Các chi tiêu trực tuyến (/*): Hoàn 6%, tối đa 300/.000 VNĐ
/- Các chi tiêu ăn uống: Hoàn 2%, tối đa 100/.000 VNĐ
**Các chi tiêu còn lại cho cả 2 nhóm: Hoàn 0/.1%, không giới hạn số tiền hoàn**
(/*)Danh mục hoàn tiền sẽ tuân theo các mã danh mục được nêu cụ thể tại phụ lục 01
/- Toàn bộ số tiền hoàn mà Khách hàng được nhận sẽ được hệ thống VPBank tự động tính và được ghi nhận vào 01 Tài khoản hoàn tiền (/*) (tài khoản hoàn tiền bao gồm số tiền hoàn Khách hàng được ghi nhận từ tất cả thẻ tín dụng cá nhân có ưu đãi hoàn tiền do VPBank phát hành)
/- Để chuyển số tiền được hoàn vào tài khoản thẻ tín dụng, Khách hàng cần thực hiện yêu cầu chuyển tiền về tài khoản thẻ tín dụng cá nhân (thẻ do VPBank phát hành) tại VPBank Online
/- Số tiền tối thiểu trong Tài khoản hoàn tiền để thực hiện yêu cầu chuyển về tài khoản thẻ tín dụng là 500/.000 VNĐ
* **Miễn phí thường niên:**
/- Năm đầu tiên cho thẻ chính khi thẻ chính có từ 3 giao dịch chi tiêu trong vòng 30 ngày đầu sau khi mở thẻ (mỗi giao dịch từ 300/.000 VNĐ).
/- Năm tiếp theo cho thẻ chính nếu có tổng chi tiêu của cả thẻ chính và thẻ phụ trong năm hiện tại đạt từ 100 triệu đồng.
* **Quà chào mừng cho chủ thẻ tín dụng:**
/- Hoàn tiền 300/.000 VNĐ cho Khách hàng mở mới thẻ chính thẻ tín dụng VPBank StepUp trong khoảng thời gian triển khai chương trình và đạt tổng doanh số giao dịch từ 2 triệu VND trở lên trong vòng 30 ngày mở thẻ.","Thẻ tín dụng VPBank StepUp Mastercard
Tính năng nổi bật

- Bộ sưu tập 12 thiết kế thẻ vô cùng mới mẻ, trẻ trung, cá tính, giúp khách hàng tự tin khoe phong cách với các chủ đề hấp dẫn:
- Du lịch,
- Giải trí,
- Thú cưng,
- Ẩm thực,
- Khám phá,
- Nghệ thuật
Khám phá ngay những thiết kế có 1 không 2 của thẻ StepUp tại đây
- Cơ chế hoàn tiền của thẻ tín dụng VPBank StepUP:
Nhóm 1 : Khách hàng có tổng doanh số giao dịch từ 10 triệu/kỳ sao kê trở lên:
- Các chi tiêu trực tuyến (*): Hoàn 15%, tối đa 600.000 VNĐ
- Các chi tiêu ăn uống: Hoàn 4%, tối đa 200.000 VNĐ
Nhóm 2 : Khách hàng có tổng doanh số giao dịch dưới 10 triệu/kỳ sao kê:
- Các chi tiêu trực tuyến (*): Hoàn 6%, tối đa 300.000 VNĐ
- Các chi tiêu ăn uống: Hoàn 2%, tối đa 100.000 VNĐ
Các chi tiêu còn lại cho cả 2 nhóm: Hoàn 0.1%, không giới hạn số tiền hoàn
(*)Danh mục hoàn tiền sẽ tuân theo các mã danh mục được nêu cụ thể tại phụ lục 01
- Toàn bộ số tiền hoàn mà Khách hàng được nhận sẽ được hệ thống VPBank tự động tính và được ghi nhận vào 01 Tài khoản hoàn tiền (*) (tài khoản hoàn tiền bao gồm số tiền hoàn Khách hàng được ghi nhận từ tất cả thẻ tín dụng cá nhân có ưu đãi hoàn tiền do VPBank phát hành)
- Để chuyển số tiền được hoàn vào tài khoản thẻ tín dụng, Khách hàng cần thực hiện yêu cầu chuyển tiền về tài khoản thẻ tín dụng cá nhân (thẻ do VPBank phát hành) tại VPBank Online
- Số tiền tối thiểu trong Tài khoản hoàn tiền để thực hiện yêu cầu chuyển về tài khoản thẻ tín dụng là 500.000 VNĐ
- Miễn phí thường niên:
- Năm đầu tiên cho thẻ chính khi thẻ chính có từ 3 giao dịch chi tiêu trong vòng 30 ngày đầu sau khi mở thẻ (mỗi giao dịch từ 300.000 VNĐ).
- Năm tiếp theo cho thẻ chính nếu có tổng chi tiêu của cả thẻ chính và thẻ phụ trong năm hiện tại đạt từ 100 triệu đồng.
- Quà chào mừng cho chủ thẻ tín dụng:
- Hoàn tiền 300.000 VNĐ cho Khách hàng mở mới thẻ chính thẻ tín dụng VPBank StepUp trong khoảng thời gian triển khai chương trình và đạt tổng doanh số giao dịch từ 2 triệu VND trở lên trong vòng 30 ngày mở thẻ.

",https://www.vpbank.com.vn/ca-nhan/the-tin-dung/vpbank-stepup,VPBank,False,vi
"# Thẻ ghi nợ quốc tế VPBank Cashback: Hoàn tiền đến 8,4 triệu đồng/năm
## Điều kiện đăng ký
Quốc tịch: Cá nhân người Việt Nam hoặc người nước ngoài đang sinh sống /& làm việc ở VN
Độ tuổi và các điều kiện khác:
/- Đối với chủ thẻ chính:
/+ Người từ đủ 15 tuổi trở lên
/+ Có tài khoản thanh toán mở tại VPBank
/- Đối với chủ thẻ phụ:
/+ Khách hàng phải có năng lực hành vi dân sự đầy đủ; hoặc có năng lực hành vi dân sự và từ đủ 18 tuổi đến chưa đủ 18 tuổi được người đại diện theo Pháp luật chấp thuận việc sử dụng thẻ
/+ Người đủ từ 15 đến chưa đủ 18 tuổi không bị mất hoặc hạn chế năng lực hành vi nhân sự được người đại diện theo pháp luật của người đó đồng ý bằng văn bản về việc được sử dụng thẻ ghi nợ không được thấu chi
/+ Được chủ thẻ chính cam kêt thực hiện toàn bộ các nghĩa vụ phát sinh liên quan đến việc sử dụng thẻ","Thẻ ghi nợ quốc tế VPBank Cashback: Hoàn tiền đến 8,4 triệu đồng/năm
Điều kiện đăng ký
Quốc tịch: Cá nhân người Việt Nam hoặc người nước ngoài đang sinh sống /& làm việc ở VN
Độ tuổi và các điều kiện khác:
- Đối với chủ thẻ chính:
+ Người từ đủ 15 tuổi trở lên
+ Có tài khoản thanh toán mở tại VPBank
- Đối với chủ thẻ phụ:
+ Khách hàng phải có năng lực hành vi dân sự đầy đủ; hoặc có năng lực hành vi dân sự và từ đủ 18 tuổi đến chưa đủ 18 tuổi được người đại diện theo Pháp luật chấp thuận việc sử dụng thẻ
+ Người đủ từ 15 đến chưa đủ 18 tuổi không bị mất hoặc hạn chế năng lực hành vi nhân sự được người đại diện theo pháp luật của người đó đồng ý bằng văn bản về việc được sử dụng thẻ ghi nợ không được thấu chi
+ Được chủ thẻ chính cam kêt thực hiện toàn bộ các nghĩa vụ phát sinh liên quan đến việc sử dụng thẻ
",https://www.vpbank.com.vn/ca-nhan/dich-vu-the/the-ghi-no-quoc-te-vpbank-cashback-mastercard,VPBank,False,vi
"# Vay mua nhà VPBank:  Lãi suất cạnh tranh - Duyệt vay cấp tốc
## Tính năng nổi bật
* Hỗ trợ 100% nhu cấu vốn tối đa 75% giá nhà/căn hộ, tối đa 20 tỷ đồng
* Thời gian vay mua nhà, căn hộ tối đa 25 năm/-35 năm tùy dự án
* Hoàn vốn, thanh toán công nợ cho bên bán nhà tối đa 12 tháng kể từ ngày ra sổ
* Lãi suất ưu đãi chỉ từ 4/.6%
* Duyệt vay cấp tốc chỉ trong 5 phút
* Vay tối đa 80% giá trị tài sản đảm bảo (lên đến 20 tỷ đồng)
* Tài trợ đến 100% giá trị tài sản mua
* Thời hạn vay 25 năm
* Ân hạn gốc 12 tháng
* Hồ sơ chứng minh tài chính đơn giản
* Không phát sinh chi phí để nhận được phê duyệt","Vay mua nhà VPBank:  Lãi suất cạnh tranh - Duyệt vay cấp tốc
Tính năng nổi bật

- Hỗ trợ 100% nhu cấu vốn tối đa 75% giá nhà/căn hộ, tối đa 20 tỷ đồng
- Thời gian vay mua nhà, căn hộ tối đa 25 năm-35 năm tùy dự án
- Hoàn vốn, thanh toán công nợ cho bên bán nhà tối đa 12 tháng kể từ ngày ra sổ
- Lãi suất ưu đãi chỉ từ 4.6%
- Duyệt vay cấp tốc chỉ trong 5 phút
- Vay tối đa 80% giá trị tài sản đảm bảo (lên đến 20 tỷ đồng)
- Tài trợ đến 100% giá trị tài sản mua
- Thời hạn vay 25 năm
- Ân hạn gốc 12 tháng
- Hồ sơ chứng minh tài chính đơn giản
- Không phát sinh chi phí để nhận được phê duyệt

",https://www.vpbank.com.vn/ca-nhan/vay/vay-mua-nha,VPBank,False,vi
"# Tiết kiệm thường
## Thông tin cần thiết
Quý khách vui lòng tham khảo:
* Biểu lãi suất cập nhật mới nhất [tại đây.](https://www.vpbank.com.vn/tai-lieu-bieu-mau#category_3)
* Chính sách ưu đãi lãi suất dàng cho KHCN thuộc phân khúc Trung lưu [tại đây](https://www.vpbank.com.vn/-/media/VPBank-Latest/1Retail/Files/Dich-vu-ca-nhan/Chinh-sach-uu-dai-lai-suat-dang-cho-KHCN-thuoc-phan-khuc-Trung-luu.pdf)","Tiết kiệm thường
Thông tin cần thiết
Quý khách vui lòng tham khảo:

- Biểu lãi suất cập nhật mới nhất tại đây.
- Chính sách ưu đãi lãi suất dàng cho KHCN thuộc phân khúc Trung lưu tại đây

",https://www.vpbank.com.vn/ca-nhan/tiet-kiem/regular-savings,VPBank,False,vi
"# vpbank loyalty
## Hỏi đáp
### Sản phẩm áp dụng loyalty gồm những sản phẩm nào?
VPBank đang áp dụng chương trình tích điểm đổi quà đối với các loại sản phẩm:
1/. Sản phẩm Thẻ tín dụng;
2/. Sản phẩm dịch vụ ngân hàng điện tử
3/. Sản phẩm/ dịch vụ/ chương trình áp dụng bổ sung cho KHƯT
/-          Sản phẩm tài khoản thanh toán;
/-          Sản phẩm chứng chỉ quỹ;
/-          Sản phẩm trái phiếu;
/-          Sản phẩm bảo hiểm nhân thọ;
/-          Chương trình bán chéo tích điểm;
/-          Chương trình tri ân thời gian giao dịch KHƯT;
/-          Chương trình tặng quà sinh nhật
4/. Sản phẩm/ dịch vụ/ chương trình áp dụng bổ sung cho KH Prime
/-          Chương trình nâng hạng Hội viên VPBank Prime
/-          Chương trình tặng quà sinh nhật
","vpbank loyalty
Hỏi đáp
Sản phẩm áp dụng loyalty gồm những sản phẩm nào?
VPBank đang áp dụng chương trình tích điểm đổi quà đối với các loại sản phẩm:
1. Sản phẩm Thẻ tín dụng;
2. Sản phẩm dịch vụ ngân hàng điện tử
3. Sản phẩm/ dịch vụ/ chương trình áp dụng bổ sung cho KHƯT
-          Sản phẩm tài khoản thanh toán;
-          Sản phẩm chứng chỉ quỹ;
-          Sản phẩm trái phiếu;
-          Sản phẩm bảo hiểm nhân thọ;
-          Chương trình bán chéo tích điểm;
-          Chương trình tri ân thời gian giao dịch KHƯT;
-          Chương trình tặng quà sinh nhật
4. Sản phẩm/ dịch vụ/ chương trình áp dụng bổ sung cho KH Prime
-          Chương trình nâng hạng Hội viên VPBank Prime
-          Chương trình tặng quà sinh nhật
",https://www.vpbank.com.vn/ca-nhan/vpbank-loyalty/vpbank-loyalty,VPBank,False,vi
"# Thẻ tín dụng Super Shopee Platinum: Freeship cả năm, 365 ngày hoàn tiền
## Giới thiệu chung
Freeship cả năm, 365 ngày hoàn tiền","Thẻ tín dụng Super Shopee Platinum: Freeship cả năm, 365 ngày hoàn tiền
Giới thiệu chung
Freeship cả năm, 365 ngày hoàn tiền
",https://www.vpbank.com.vn/ca-nhan/the-tin-dung/the-tin-dung-super-shopee-platinum,VPBank,False,vi
"# Tài khoản số đẹp
## Lợi ích
* Chuyển tiền nhanh, ghi có ngay sau khi thực hiện giao dịch giữa các tài khoản tiền gửi mở tại VPBank
* Giao dịch mọi lúc mọi nơi thông qua VPBank Online
* Rút tiền mặt, chuyển tiền thông qua thẻ ATM tại hàng ngàn máy ATM
* Quản lý biến động số dư với dịch vụ SMS Banking
* Hưởng lãi suất trên số dư trong tài khoản
* Có cơ hội mua bảo hiểm tiền gửi
* Sao kê giao dịch
* Số tài khoản theo lựa chọn dễ nhớ, thể hiện đẳng cấp khi giao dịch","Tài khoản số đẹp
Lợi ích

- Chuyển tiền nhanh, ghi có ngay sau khi thực hiện giao dịch giữa các tài khoản tiền gửi mở tại VPBank
- Giao dịch mọi lúc mọi nơi thông qua VPBank Online
- Rút tiền mặt, chuyển tiền thông qua thẻ ATM tại hàng ngàn máy ATM
- Quản lý biến động số dư với dịch vụ SMS Banking
- Hưởng lãi suất trên số dư trong tài khoản
- Có cơ hội mua bảo hiểm tiền gửi
- Sao kê giao dịch
- Số tài khoản theo lựa chọn dễ nhớ, thể hiện đẳng cấp khi giao dịch

",https://www.vpbank.com.vn/ca-nhan/tai-khoan-thanh-toan/tai-khoan-so-dep,VPBank,False,vi
"# Thẻ tín dụng VPBank Platinum MasterCard
## Lợi ích
* **Ưu đãi trả góp:** /- Trả góp tại hơn 150 đối tác trên toàn quốc: Nguyễn Kim, Điện máy Chợ Lớn, Samsung…
/- Ưu đãi trả góp với tất cả các giao dịch chi tiêu từ 3 triệu đồng
Danh sách các đối tác liên kết trả góp vui lòng xem [tại đây](https://www.vpbank.com.vn/ca-nhan/the-tin-dung/tra-gop).
* **Ưu đãi tại đối tác của VPBank:** Giảm giá đến 30% tại hơn 5/.000 cửa hàng, đối tác ăn uống, du lịch, mua sắm…Nổi bật như:
/- Ẩm thực: Nhà hàng COCA, Thái Blah Blah, Mamma Mia /- Itali Restaurant,...
/- Mua sắm: Thời trang Pantio, Owen, Sunfly, Winny, Orchard,...
/- Du lịch: Booking.com, Baysieure.com /- Jaya Travel, Novotel Nha Trang,...
Các đối tác có thể thay đổi theo từng thời kỳ. Chi tiết vui lòng xem [tại đây.](https://www.vpbank.com.vn/uu-dai)
* **Ưu đãi khác:** /- Hưởng ưu đãi miễn lãi tối đa 45 ngày
/- Được chấp nhận tại 29 triệu địa điểm trên hơn 150 quốc gia.
/- Hạn mức tín dụng đến 1 tỷ đồng
/- Rút tiền mặt dễ dàng tại hơn 4/.000 ATM tại Việt Nam và 1 triệu ATM trên thế giới có biểu tượng MasterCard
/- Xem lịch sử giao dịch, Quản lý chi tiêu hiệu quả thông qua Dịch vụ ngân hàng trực tuyến I2B.
/- Bảo mật cao hơn với công nghệ thẻ Chip EMV
/- Dịch vụ Tin nhắn SMS thông báo giao dịch tức thì  và Chăm sóc khách hàng 24/24""","Thẻ tín dụng VPBank Platinum MasterCard
Lợi ích

- Ưu đãi trả góp: - Trả góp tại hơn 150 đối tác trên toàn quốc: Nguyễn Kim, Điện máy Chợ Lớn, Samsung…
- Ưu đãi trả góp với tất cả các giao dịch chi tiêu từ 3 triệu đồng
Danh sách các đối tác liên kết trả góp vui lòng xem tại đây.
- Ưu đãi tại đối tác của VPBank: Giảm giá đến 30% tại hơn 5.000 cửa hàng, đối tác ăn uống, du lịch, mua sắm…Nổi bật như:
- Ẩm thực: Nhà hàng COCA, Thái Blah Blah, Mamma Mia - Itali Restaurant,...
- Mua sắm: Thời trang Pantio, Owen, Sunfly, Winny, Orchard,...
- Du lịch: Booking.com, Baysieure.com - Jaya Travel, Novotel Nha Trang,...
Các đối tác có thể thay đổi theo từng thời kỳ. Chi tiết vui lòng xem tại đây.
- Ưu đãi khác: - Hưởng ưu đãi miễn lãi tối đa 45 ngày
- Được chấp nhận tại 29 triệu địa điểm trên hơn 150 quốc gia.
- Hạn mức tín dụng đến 1 tỷ đồng
- Rút tiền mặt dễ dàng tại hơn 4.000 ATM tại Việt Nam và 1 triệu ATM trên thế giới có biểu tượng MasterCard
- Xem lịch sử giao dịch, Quản lý chi tiêu hiệu quả thông qua Dịch vụ ngân hàng trực tuyến I2B.
- Bảo mật cao hơn với công nghệ thẻ Chip EMV
- Dịch vụ Tin nhắn SMS thông báo giao dịch tức thì  và Chăm sóc khách hàng 24/24""

",https://www.vpbank.com.vn/ca-nhan/the-tin-dung/the-tin-dung-vpbank-platinum-mastercard-loyalty,VPBank,False,vi
